temp_norm,humidity_norm,rain_norm,wind_norm,is_day,is_hot,is_humid,is_rainy,is_cloudy,is_stormy,personality_calm,personality_weird,personality_warm,personality_lonely,label,label_name,sample_type,scenario,contrast_group,personality_profile
0.402271,0.403324,0.600485,0.548393,0.0,0.0,0.0,1.0,1.0,0.0,0.215365,0.506778,0.824449,0.160539,3,lonely,random,,,
0.021854,0.288924,0.089989,0.991169,1.0,0.0,0.0,0.0,1.0,0.0,0.174604,0.62976,0.504478,0.183654,1,warm,random,,,
0.502618,0.824628,0.057964,0.091767,0,0,1,0,1,0,0.199946,0.208421,0.1839,0.899283,3,lonely,controlled_contrast,humid_night,humid_night_014,lonely_high
0.701582,0.246542,0.016553,0.163925,1,0,0,0,0,0,0.878553,0.202601,0.212686,0.203579,0,quiet,controlled_contrast,clear_day,clear_day_017,calm_high
0.544313,0.622268,0.205647,0.254697,1.0,0.0,0.0,1.0,1.0,0.0,0.747664,0.359249,0.348551,0.845088,0,quiet,random,,,
0.152549,0.490408,5.6e-05,0.266871,0.0,0.0,0.0,0.0,0.0,0.0,0.206849,0.929607,0.567658,0.170985,2,strange,random,,,
0.822649,0.104868,0.927331,0.558705,0.0,1.0,0.0,1.0,1.0,1.0,0.195956,0.385618,0.183401,0.45345,3,lonely,random,,,
0.063872,0.033034,0.761469,0.886629,1.0,0.0,0.0,1.0,1.0,1.0,0.585995,0.415514,0.490216,0.738564,2,strange,random,,,
0.758468,0.159253,0.08341,0.801835,0.0,1.0,0.0,0.0,1.0,0.0,0.397118,0.698936,0.570444,0.255459,1,warm,random,,,
0.467177,0.791877,0.106549,0.111496,0,0,1,0,1,0,0.8956,0.17109,0.201657,0.19968,0,quiet,controlled_contrast,humid_night,humid_night_073,calm_high
0.878455,0.004511,0.984247,0.861997,0.0,1.0,0.0,1.0,1.0,1.0,0.370636,0.279199,0.277651,0.443375,3,lonely,random,,,
0.842919,0.592345,0.784957,0.516895,1.0,1.0,0.0,1.0,1.0,1.0,0.231544,0.613312,0.460518,0.134647,2,strange,random,,,
0.786657,0.448521,0.618555,0.139067,1.0,1.0,0.0,1.0,1.0,0.0,0.393953,0.683807,0.158633,0.137522,1,warm,random,,,
0.954411,0.521175,0.780456,0.043159,1.0,1.0,0.0,1.0,1.0,0.0,0.769256,0.740603,0.256326,0.592927,0,quiet,random,,,
0.445188,0.51286,0.263687,0.09564,1.0,0.0,0.0,1.0,1.0,0.0,0.615966,0.26785,0.60874,0.567021,0,quiet,random,,,
0.281428,0.180325,0.333172,0.020799,1.0,0.0,0.0,1.0,1.0,0.0,0.802552,0.072841,0.195212,0.7266,0,quiet,random,,,
0.441558,0.805518,0.713125,0.675702,0,0,1,1,1,1,0.907129,0.190333,0.202504,0.215468,0,quiet,controlled_contrast,stormy_weather,stormy_weather_046,calm_high
0.333981,0.831701,0.040362,0.076756,1.0,0.0,1.0,0.0,1.0,0.0,0.468853,0.415385,0.656988,0.931518,3,lonely,random,,,
0.086071,0.592955,0.128551,0.398816,1.0,0.0,0.0,0.0,1.0,0.0,0.529327,0.669869,0.500594,0.786849,3,lonely,random,,,
0.433152,0.783172,0.473817,0.18463,0,0,1,1,1,0,0.201454,0.2027,0.88488,0.209277,3,lonely,controlled_contrast,rainy_room,rainy_room_015,warm_high
0.969112,0.601589,0.747503,0.73947,1.0,1.0,0.0,1.0,1.0,1.0,0.677436,0.808733,0.050454,0.297137,2,strange,random,,,
0.41596,0.295645,0.700003,0.049344,1.0,0.0,0.0,1.0,1.0,0.0,0.360475,0.209693,0.361408,0.092259,0,quiet,random,,,
0.005949,0.618967,0.089678,0.247067,0.0,0.0,0.0,0.0,1.0,0.0,0.35603,0.909245,0.429363,0.599724,3,lonely,random,,,
0.526773,0.277327,0.024638,0.229688,1,0,0,0,0,0,0.215041,0.91902,0.189846,0.203137,2,strange,controlled_contrast,neutral_weather,neutral_weather_007,weird_high
0.567091,0.911713,0.018494,0.21182,1.0,0.0,1.0,0.0,1.0,0.0,0.75384,0.325733,0.333006,0.449225,0,quiet,random,,,
0.921348,0.036952,0.932565,0.816438,1.0,1.0,0.0,1.0,1.0,1.0,0.578938,0.560914,0.132251,0.72413,2,strange,random,,,
0.207399,0.33827,0.760222,0.475936,0.0,0.0,0.0,1.0,1.0,1.0,0.982978,0.612566,0.745493,0.237594,0,quiet,random,,,
0.464733,0.707478,0.06438,0.498308,1.0,0.0,0.0,0.0,1.0,0.0,0.28234,0.616649,0.433305,0.759003,3,lonely,random,,,
0.414446,0.755033,0.399468,0.177895,0,0,1,1,1,0,0.198791,0.205367,0.89546,0.198844,3,lonely,controlled_contrast,rainy_room,rainy_room_074,warm_high
0.762653,0.442401,0.002581,0.208498,0.0,1.0,0.0,0.0,0.0,0.0,0.245529,0.231769,0.235368,0.567885,3,lonely,random,,,
0.076353,0.422088,0.004256,0.026885,1.0,0.0,0.0,0.0,0.0,0.0,0.892303,0.598498,0.321938,0.066605,0,quiet,random,,,
0.030346,0.170238,0.108031,0.24464,1.0,0.0,0.0,0.0,1.0,0.0,0.311181,0.849179,0.57916,0.255175,1,warm,random,,,
0.374649,0.793636,0.417525,0.131082,0,0,1,1,1,0,0.208313,0.907252,0.192702,0.205074,3,lonely,controlled_contrast,rainy_room,rainy_room_062,weird_high
0.452962,0.791547,0.058286,0.055722,0,0,1,0,1,0,0.215986,0.182288,0.912066,0.207005,3,lonely,controlled_contrast,humid_night,humid_night_011,warm_high
0.373315,0.127472,0.024314,0.439983,1.0,0.0,0.0,0.0,0.0,0.0,0.200609,0.541903,0.854053,0.10598,1,warm,random,,,
0.472307,0.040801,0.842921,0.768879,1.0,0.0,0.0,1.0,1.0,1.0,0.960475,0.115195,0.33678,0.116809,0,quiet,random,,,
0.545849,0.038565,0.001245,0.106635,1.0,0.0,0.0,0.0,0.0,0.0,0.213175,0.146808,0.920416,0.400505,1,warm,random,,,
0.606761,0.831437,0.047383,0.464529,0.0,0.0,1.0,0.0,1.0,0.0,0.792414,0.713313,0.428828,0.460429,3,lonely,random,,,
0.801407,0.350735,0.080096,0.163077,0.0,1.0,0.0,0.0,1.0,0.0,0.246439,0.827387,0.285918,0.717408,3,lonely,random,,,
0.797158,0.393772,0.995213,0.750195,1.0,1.0,0.0,1.0,1.0,1.0,0.151318,0.297572,0.294504,0.553903,2,strange,random,,,
0.413919,0.96598,0.988499,0.38175,0.0,0.0,1.0,1.0,1.0,0.0,0.694838,0.319972,0.44709,0.28073,0,quiet,random,,,
0.503364,0.81904,0.083272,0.131971,0,0,1,0,1,0,0.209311,0.910605,0.206168,0.179821,3,lonely,controlled_contrast,humid_night,humid_night_054,weird_high
0.987183,0.065034,0.343467,0.8426,1.0,1.0,0.0,1.0,1.0,0.0,0.483307,0.605362,0.111041,0.434187,1,warm,random,,,
0.474025,0.800941,0.696671,0.742513,0,0,1,1,1,1,0.197095,0.196324,0.900276,0.181265,3,lonely,controlled_contrast,stormy_weather,stormy_weather_037,warm_high
0.319449,0.200627,0.817504,0.847167,1.0,0.0,0.0,1.0,1.0,1.0,0.094873,0.893959,0.379417,0.292338,2,strange,random,,,
0.622258,0.352005,0.002596,0.141211,0.0,0.0,0.0,0.0,0.0,0.0,0.692138,0.352215,0.441628,0.062907,0,quiet,random,,,
0.96665,0.292638,0.277678,0.832356,1.0,1.0,0.0,1.0,1.0,0.0,0.717103,0.314466,0.72096,0.657881,1,warm,random,,,
0.948208,0.443834,0.386576,0.154715,0.0,1.0,0.0,1.0,1.0,0.0,0.852045,0.699566,0.091866,0.225184,0,quiet,random,,,
0.888204,0.071766,0.552782,0.770426,1.0,1.0,0.0,1.0,1.0,0.0,0.621935,0.531457,0.188363,0.52335,0,quiet,random,,,
0.366154,0.153359,0.703282,0.629056,1.0,0.0,0.0,1.0,1.0,1.0,0.407242,0.373188,0.411492,0.379554,2,strange,random,,,
0.988218,0.849479,0.841668,0.595221,1.0,1.0,1.0,1.0,1.0,1.0,0.072468,0.430862,0.187086,0.564173,2,strange,random,,,
0.692505,0.494225,0.041522,0.606772,0.0,0.0,0.0,0.0,0.0,0.0,0.078504,0.065919,0.220387,0.238668,3,lonely,random,,,
0.066272,0.631342,0.420761,0.149326,1.0,0.0,0.0,1.0,1.0,0.0,0.681585,0.801676,0.126085,0.641325,0,quiet,random,,,
0.478682,0.253479,0.015593,0.187928,1,0,0,0,0,0,0.915635,0.17431,0.19288,0.220281,0,quiet,controlled_contrast,neutral_weather,neutral_weather_025,calm_high
0.069078,0.292676,0.178013,0.433181,1.0,0.0,0.0,0.0,1.0,0.0,0.083055,0.226836,0.41765,0.812614,3,lonely,random,,,
0.410534,0.780226,0.442511,0.161987,0,0,1,1,1,0,0.881676,0.19426,0.21046,0.199265,0,quiet,controlled_contrast,rainy_room,rainy_room_044,calm_high
0.185536,0.559505,0.886021,0.899585,0.0,0.0,0.0,1.0,1.0,1.0,0.720641,0.945614,0.148686,0.73322,2,strange,random,,,
0.687831,0.842337,0.286035,0.924281,0.0,0.0,1.0,1.0,1.0,0.0,0.730075,0.531578,0.704478,0.800678,3,lonely,random,,,
0.464982,0.442739,0.001404,0.240182,0.0,0.0,0.0,0.0,0.0,0.0,0.064042,0.132491,0.599142,0.591877,3,lonely,random,,,
0.44408,0.779064,0.41948,0.194914,0,0,1,1,1,0,0.208591,0.198799,0.193923,0.897465,3,lonely,controlled_contrast,rainy_room,rainy_room_054,lonely_high
0.673958,0.166094,0.020581,0.643534,0.0,0.0,0.0,0.0,0.0,0.0,0.201638,0.895782,0.147691,0.193572,2,strange,random,,,
0.493419,0.837325,0.080319,0.098783,0,0,1,0,1,0,0.193567,0.887708,0.190405,0.211983,3,lonely,controlled_contrast,humid_night,humid_night_078,weird_high
0.57681,0.506626,0.818732,0.362215,1.0,0.0,0.0,1.0,1.0,0.0,0.062553,0.0568,0.145303,0.10453,0,quiet,random,,,
0.256197,0.31178,0.068254,0.698538,1.0,0.0,0.0,0.0,0.0,0.0,0.163308,0.498152,0.563529,0.701751,1,warm,random,,,
0.392339,0.264445,0.488144,0.999903,0.0,0.0,0.0,1.0,1.0,0.0,0.896276,0.600587,0.536162,0.295215,0,quiet,random,,,
0.519083,0.113572,0.700992,0.701865,0.0,0.0,0.0,1.0,1.0,1.0,0.325203,0.357734,0.992799,0.232065,2,strange,random,,,
0.266053,0.93246,0.019972,0.519849,1.0,0.0,1.0,0.0,1.0,0.0,0.658441,0.255997,0.183834,0.587011,3,lonely,random,,,
0.502629,0.235654,0.067484,0.230244,1,0,0,0,0,0,0.194874,0.194305,0.918366,0.199329,1,warm,controlled_contrast,neutral_weather,neutral_weather_027,warm_high
0.235866,0.004326,0.334817,0.097087,1.0,0.0,0.0,1.0,1.0,0.0,0.497892,0.793883,0.576739,0.370043,0,quiet,random,,,
0.606305,0.702986,0.048896,0.378127,1.0,0.0,0.0,0.0,1.0,0.0,0.658075,0.301179,0.473588,0.860045,3,lonely,random,,,
0.366581,0.78178,0.792619,0.539659,1.0,0.0,1.0,1.0,1.0,1.0,0.449285,0.353511,0.199586,0.332979,0,quiet,random,,,
0.114147,0.346529,0.12593,0.289947,0.0,0.0,0.0,0.0,1.0,0.0,0.391376,0.936101,0.428689,0.180346,3,lonely,random,,,
0.708574,0.229649,0.00265,0.153569,1,0,0,0,0,0,0.20041,0.191844,0.896934,0.202593,1,warm,controlled_contrast,clear_day,clear_day_040,warm_high
0.434239,0.834316,0.668491,0.723938,0,0,1,1,1,1,0.195089,0.916595,0.216054,0.220401,2,strange,controlled_contrast,stormy_weather,stormy_weather_054,weird_high
0.150495,0.677663,0.043172,0.868907,1.0,0.0,0.0,0.0,0.0,0.0,0.534999,0.59563,0.138927,0.707548,3,lonely,random,,,
0.750968,0.842169,0.128301,0.009881,1.0,1.0,1.0,0.0,1.0,0.0,0.408054,0.584635,0.473858,0.261221,1,warm,random,,,
0.741989,0.730544,0.009238,0.474774,1.0,0.0,0.0,0.0,1.0,0.0,0.269371,0.211995,0.325519,0.240448,1,warm,random,,,
0.011624,0.960753,0.66323,0.682784,1.0,0.0,1.0,1.0,1.0,1.0,0.073078,0.482817,0.587114,0.665786,2,strange,random,,,
0.745917,0.276578,0.017468,0.156137,1,0,0,0,0,0,0.900664,0.218027,0.207382,0.185582,0,quiet,controlled_contrast,clear_day,clear_day_052,calm_high
0.032247,0.994223,0.137328,0.749447,0.0,0.0,1.0,0.0,1.0,0.0,0.566789,0.752312,0.749212,0.289574,3,lonely,random,,,
0.115156,0.097503,0.888978,0.798458,1.0,0.0,0.0,1.0,1.0,1.0,0.892334,0.692827,0.717691,0.332109,2,strange,random,,,
0.539695,0.834175,0.14693,0.074133,0.0,0.0,1.0,0.0,1.0,0.0,0.457268,0.439792,0.336032,0.928699,3,lonely,random,,,
0.266681,0.902353,0.402466,0.861172,0.0,0.0,1.0,1.0,1.0,0.0,0.364913,0.485069,0.657743,0.14585,0,quiet,random,,,
0.155096,0.547579,0.219554,0.635374,0.0,0.0,0.0,1.0,1.0,0.0,0.265338,0.05102,0.099941,0.559395,3,lonely,random,,,
0.5616,0.068883,0.835815,0.885387,1.0,0.0,0.0,1.0,1.0,1.0,0.226021,0.265993,0.642782,0.246135,2,strange,random,,,
0.53062,0.524412,0.875809,0.724508,0.0,0.0,0.0,1.0,1.0,1.0,0.103915,0.403815,0.690897,0.570567,3,lonely,random,,,
0.442675,0.990913,0.844437,0.560382,1.0,0.0,1.0,1.0,1.0,1.0,0.505161,0.745135,0.473499,0.679534,2,strange,random,,,
0.723248,0.273352,0.0,0.167705,1,0,0,0,0,0,0.171458,0.219479,0.187739,0.916801,3,lonely,controlled_contrast,clear_day,clear_day_067,lonely_high
0.122261,0.388291,0.711165,0.803031,0.0,0.0,0.0,1.0,1.0,1.0,0.833239,0.468364,0.058508,0.166339,2,strange,random,,,
0.651304,0.311153,0.975956,0.065441,0.0,0.0,0.0,1.0,1.0,0.0,0.508055,0.373655,0.632038,0.274045,0,quiet,random,,,
0.455361,0.971395,0.712704,0.785798,1.0,0.0,1.0,1.0,1.0,1.0,0.300799,0.553546,0.535791,0.463766,2,strange,random,,,
0.504375,0.813767,0.088849,0.11829,0,0,1,0,1,0,0.191925,0.211469,0.216266,0.907628,3,lonely,controlled_contrast,humid_night,humid_night_058,lonely_high
0.486521,0.821449,0.118301,0.09144,0,0,1,0,1,0,0.892895,0.20502,0.193047,0.193021,0,quiet,controlled_contrast,humid_night,humid_night_025,calm_high
0.452173,0.832109,0.088586,0.124073,0,0,1,0,1,0,0.892403,0.207931,0.223814,0.190449,0,quiet,controlled_contrast,humid_night,humid_night_007,calm_high
0.700718,0.23789,0.023072,0.121877,1,0,0,0,0,0,0.198977,0.203811,0.207183,0.884475,3,lonely,controlled_contrast,clear_day,clear_day_028,lonely_high
0.71335,0.698472,0.870973,0.534067,1.0,0.0,0.0,1.0,1.0,1.0,0.4991,0.746406,0.446835,0.433696,2,strange,random,,,
0.171856,0.354886,0.342361,0.188989,1.0,0.0,0.0,1.0,1.0,0.0,0.281026,0.336424,0.917405,0.32979,1,warm,random,,,
0.682352,0.237626,0.237286,0.389865,1.0,0.0,0.0,1.0,1.0,0.0,0.321571,0.504143,0.624891,0.716495,1,warm,random,,,
0.403997,0.21851,0.922864,0.774858,1.0,0.0,0.0,1.0,1.0,1.0,0.702221,0.524749,0.629845,0.304471,2,strange,random,,,
0.983846,0.967311,0.531974,0.529239,1.0,1.0,1.0,1.0,1.0,0.0,0.197009,0.923805,0.577842,0.225031,1,warm,random,,,
0.664352,0.661278,0.822662,0.188098,1.0,0.0,0.0,1.0,1.0,0.0,0.599457,0.251377,0.417451,0.250938,0,quiet,random,,,
0.476364,0.83737,0.713143,0.753739,0,0,1,1,1,1,0.211713,0.905171,0.220451,0.200108,2,strange,controlled_contrast,stormy_weather,stormy_weather_010,weird_high
0.700706,0.754145,0.60059,0.066483,0.0,0.0,1.0,1.0,1.0,0.0,0.639294,0.889039,0.600898,0.183845,0,quiet,random,,,
0.10058,0.237291,0.403834,0.10348,1.0,0.0,0.0,1.0,1.0,0.0,0.682642,0.425569,0.933983,0.252812,1,warm,random,,,
0.787097,0.24418,0.022616,0.788763,0.0,1.0,0.0,0.0,0.0,0.0,0.568336,0.185266,0.513812,0.716278,3,lonely,random,,,
0.148752,0.554777,0.747661,0.903235,1.0,0.0,0.0,1.0,1.0,1.0,0.577953,0.693126,0.999174,0.480601,2,strange,random,,,
0.495803,0.931814,0.941492,0.267347,1.0,0.0,1.0,1.0,1.0,0.0,0.676484,0.396127,0.518395,0.441812,0,quiet,random,,,
0.689063,0.928274,0.021343,0.835713,1.0,0.0,1.0,0.0,1.0,0.0,0.590725,0.733451,0.340998,0.345757,1,warm,random,,,
0.030798,0.00722,0.418084,0.685674,1.0,0.0,0.0,1.0,1.0,0.0,0.51753,0.278296,0.821017,0.439362,1,warm,random,,,
0.5653,0.18291,0.22819,0.588219,1.0,0.0,0.0,1.0,1.0,0.0,0.212963,0.953878,0.361875,0.141953,2,strange,random,,,
0.880082,0.794264,0.724297,0.271662,0.0,1.0,1.0,1.0,1.0,0.0,0.381669,0.546386,0.077847,0.465123,3,lonely,random,,,
0.537774,0.290792,0.840742,0.670562,0.0,0.0,0.0,1.0,1.0,1.0,0.92389,0.675488,0.211957,0.677504,2,strange,random,,,
0.526218,0.245458,0.042,0.206506,1,0,0,0,0,0,0.889435,0.201445,0.18404,0.204855,0,quiet,controlled_contrast,neutral_weather,neutral_weather_048,calm_high
0.94877,0.382487,0.288832,0.963265,1.0,1.0,0.0,1.0,1.0,0.0,0.340487,0.424778,0.458808,0.462738,1,warm,random,,,
0.575977,0.468444,0.803386,0.687514,1.0,0.0,0.0,1.0,1.0,1.0,0.248631,0.324042,0.591748,0.516558,2,strange,random,,,
0.614625,0.116224,0.899123,0.7092,1.0,0.0,0.0,1.0,1.0,1.0,0.520849,0.59375,0.949015,0.63578,2,strange,random,,,
0.406062,0.927554,0.545205,0.940557,1.0,0.0,1.0,1.0,1.0,0.0,0.317703,0.430359,0.196943,0.929313,3,lonely,random,,,
0.5998,0.748252,0.0448,0.016711,1.0,0.0,0.0,0.0,1.0,0.0,0.789301,0.208517,0.712945,0.727619,1,warm,random,,,
0.21107,0.062018,0.316836,0.145806,1.0,0.0,0.0,1.0,1.0,0.0,0.094166,0.387916,0.420481,0.279916,1,warm,random,,,
0.563956,0.669125,0.792791,0.150848,1.0,0.0,0.0,1.0,1.0,0.0,0.552914,0.218663,0.238702,0.285472,0,quiet,random,,,
0.560876,0.140798,0.000989,0.628582,1.0,0.0,0.0,0.0,0.0,0.0,0.153509,0.078989,0.415655,0.102462,1,warm,random,,,
0.625812,0.275762,0.614311,0.240681,1.0,0.0,0.0,1.0,1.0,0.0,0.21756,0.119253,0.351079,0.192666,1,warm,random,,,
0.472287,0.826806,0.09986,0.108281,0,0,1,0,1,0,0.212335,0.906632,0.207943,0.210755,3,lonely,controlled_contrast,humid_night,humid_night_030,weird_high
0.844423,0.910395,0.931267,0.024318,1.0,1.0,1.0,1.0,1.0,0.0,0.662147,0.681342,0.545349,0.536832,0,quiet,random,,,
0.505362,0.854863,0.068636,0.094238,0,0,1,0,1,0,0.18988,0.205196,0.906659,0.197767,3,lonely,controlled_contrast,humid_night,humid_night_048,warm_high
0.322888,0.331517,0.02424,0.571089,1.0,0.0,0.0,0.0,0.0,0.0,0.472201,0.910493,0.277255,0.167985,2,strange,random,,,
0.720963,0.240485,0.050625,0.13599,1,0,0,0,0,0,0.190582,0.909607,0.204649,0.178857,2,strange,controlled_contrast,clear_day,clear_day_002,weird_high
0.044378,0.797898,0.034656,0.3339,1.0,0.0,1.0,0.0,1.0,0.0,0.690891,0.481431,0.667745,0.473151,1,warm,random,,,
0.149632,0.911414,0.608381,0.257468,1.0,0.0,1.0,1.0,1.0,0.0,0.504248,0.262162,0.998794,0.116576,0,quiet,random,,,
0.459371,0.009227,0.556414,0.281329,0.0,0.0,0.0,1.0,1.0,0.0,0.424249,0.726323,0.386187,0.890158,3,lonely,random,,,
0.702295,0.248502,0.0,0.162723,1,0,0,0,0,0,0.205659,0.184693,0.212633,0.908579,3,lonely,controlled_contrast,clear_day,clear_day_057,lonely_high
0.569897,0.767814,0.490651,0.120216,1.0,0.0,1.0,1.0,1.0,0.0,0.446796,0.472021,0.406908,0.084608,0,quiet,random,,,
0.66936,0.965152,0.516419,0.487965,1.0,0.0,1.0,1.0,1.0,0.0,0.737854,0.820031,0.149476,0.633922,0,quiet,random,,,
0.594214,0.765669,0.359629,0.775109,0.0,0.0,1.0,1.0,1.0,0.0,0.142039,0.739862,0.326992,0.448139,3,lonely,random,,,
0.616996,0.740222,0.677789,0.862291,1.0,0.0,0.0,1.0,1.0,1.0,0.250143,0.660987,0.333047,0.614402,2,strange,random,,,
0.506094,0.770544,0.03128,0.821788,0.0,0.0,1.0,0.0,1.0,0.0,0.356284,0.415614,0.9066,0.428233,3,lonely,random,,,
0.724843,0.225954,0.028661,0.127734,1,0,0,0,0,0,0.205095,0.205509,0.198459,0.913853,3,lonely,controlled_contrast,clear_day,clear_day_027,lonely_high
0.160846,0.640347,0.158982,0.027634,1.0,0.0,0.0,0.0,1.0,0.0,0.660853,0.716856,0.234319,0.896872,3,lonely,random,,,
0.297839,0.838557,0.579236,0.885573,0.0,0.0,1.0,1.0,1.0,0.0,0.546796,0.277007,0.241882,0.158652,0,quiet,random,,,
0.452726,0.836245,0.089932,0.127499,0,0,1,0,1,0,0.170079,0.193208,0.887301,0.199138,3,lonely,controlled_contrast,humid_night,humid_night_065,warm_high
0.293492,0.274727,0.652447,0.801448,1.0,0.0,0.0,1.0,1.0,1.0,0.221227,0.470476,0.281879,0.071556,2,strange,random,,,
0.527197,0.212754,0.021069,0.221983,1,0,0,0,0,0,0.19244,0.19138,0.218572,0.886393,3,lonely,controlled_contrast,neutral_weather,neutral_weather_036,lonely_high
0.356869,0.085711,0.982708,0.897947,1.0,0.0,0.0,1.0,1.0,1.0,0.381614,0.061291,0.297533,0.951662,3,lonely,random,,,
0.517082,0.444876,0.008291,0.124232,1.0,0.0,0.0,0.0,0.0,0.0,0.311415,0.740693,0.564811,0.424963,1,warm,random,,,
0.724142,0.211017,0.0,0.10884,1,0,0,0,0,0,0.20219,0.207503,0.892578,0.186268,1,warm,controlled_contrast,clear_day,clear_day_049,warm_high
0.392058,0.74951,0.482807,0.108556,0,0,1,1,1,0,0.908042,0.21067,0.194368,0.206309,0,quiet,controlled_contrast,rainy_room,rainy_room_077,calm_high
0.00539,0.361555,0.18517,0.779818,1.0,0.0,0.0,0.0,1.0,0.0,0.171952,0.333538,0.734883,0.583099,1,warm,random,,,
0.268015,0.145689,0.599571,0.011505,1.0,0.0,0.0,1.0,1.0,0.0,0.655578,0.445991,0.792544,0.592852,0,quiet,random,,,
0.289674,0.150172,0.429013,0.440819,0.0,0.0,0.0,1.0,1.0,0.0,0.903669,0.318704,0.604735,0.366876,0,quiet,random,,,
0.353138,0.682672,0.046269,0.021362,1.0,0.0,0.0,0.0,0.0,0.0,0.292938,0.467636,0.163104,0.554874,1,warm,random,,,
0.838093,0.003062,0.534499,0.082993,0.0,1.0,0.0,1.0,1.0,0.0,0.191992,0.691617,0.566868,0.642646,3,lonely,random,,,
0.535745,0.977535,0.177787,0.287919,0.0,0.0,1.0,0.0,1.0,0.0,0.486903,0.19635,0.370691,0.488179,3,lonely,random,,,
0.475255,0.819495,0.716322,0.716754,0,0,1,1,1,1,0.887297,0.185647,0.197946,0.199628,0,quiet,controlled_contrast,stormy_weather,stormy_weather_062,calm_high
0.749214,0.45263,0.000478,0.010742,0.0,0.0,0.0,0.0,0.0,0.0,0.499008,0.939132,0.345326,0.084731,2,strange,random,,,
0.51267,0.726843,0.128718,0.307874,1.0,0.0,0.0,0.0,1.0,0.0,0.409191,0.866903,0.211592,0.156593,2,strange,random,,,
0.246913,0.598053,0.67434,0.211749,1.0,0.0,0.0,1.0,1.0,0.0,0.897983,0.16166,0.078374,0.079365,0,quiet,random,,,
0.119938,0.477809,0.525798,0.108188,1.0,0.0,0.0,1.0,1.0,0.0,0.434926,0.426443,0.062036,0.460972,0,quiet,random,,,
0.226102,0.136844,0.001937,0.341115,0.0,0.0,0.0,0.0,0.0,0.0,0.16737,0.628964,0.917755,0.685934,3,lonely,random,,,
0.75893,0.306006,0.611049,0.008589,1.0,1.0,0.0,1.0,1.0,0.0,0.264542,0.902639,0.61062,0.695563,1,warm,random,,,
0.529012,0.65749,0.281632,0.007458,1.0,0.0,0.0,1.0,1.0,0.0,0.37416,0.398417,0.830887,0.514529,1,warm,random,,,
0.092417,0.187372,0.388676,0.020191,1.0,0.0,0.0,1.0,1.0,0.0,0.642891,0.178672,0.163129,0.653796,0,quiet,random,,,
0.18499,0.301665,0.366778,0.121582,1.0,0.0,0.0,1.0,1.0,0.0,0.387109,0.875771,0.354112,0.477246,0,quiet,random,,,
0.688696,0.258951,0.275247,0.259577,1.0,0.0,0.0,1.0,1.0,0.0,0.213346,0.242012,0.783375,0.584068,1,warm,random,,,
0.379109,0.478418,0.00099,0.066109,1.0,0.0,0.0,0.0,0.0,0.0,0.267469,0.20903,0.338519,0.200609,1,warm,random,,,
0.832724,0.806584,0.041671,0.357991,1.0,1.0,1.0,0.0,0.0,0.0,0.657354,0.355723,0.485725,0.657739,1,warm,random,,,
0.644388,0.215698,0.956254,0.961085,1.0,0.0,0.0,1.0,1.0,1.0,0.992354,0.63633,0.354568,0.051914,2,strange,random,,,
0.364156,0.769021,0.436742,0.18704,0,0,1,1,1,0,0.185903,0.899658,0.178556,0.189967,3,lonely,controlled_contrast,rainy_room,rainy_room_043,weird_high
0.387628,0.582073,0.193633,0.835265,1.0,0.0,0.0,0.0,1.0,0.0,0.446672,0.588082,0.520425,0.951229,3,lonely,random,,,
0.343925,0.555928,0.207869,0.865422,0.0,0.0,0.0,1.0,1.0,0.0,0.440089,0.951592,0.070324,0.558701,3,lonely,random,,,
0.515509,0.141131,0.16269,0.371673,1.0,0.0,0.0,0.0,1.0,0.0,0.05244,0.636493,0.085262,0.531162,3,lonely,random,,,
0.992759,0.786236,0.020775,0.111787,1.0,1.0,1.0,0.0,1.0,0.0,0.262371,0.457026,0.331918,0.094277,1,warm,random,,,
0.248038,0.890917,0.125136,0.21788,0.0,0.0,1.0,0.0,1.0,0.0,0.111633,0.528865,0.717987,0.199888,3,lonely,random,,,
0.769787,0.719999,0.137668,0.015353,1.0,1.0,0.0,0.0,1.0,0.0,0.174404,0.135429,0.51564,0.133714,1,warm,random,,,
0.570739,0.20035,0.442503,0.776875,1.0,0.0,0.0,1.0,1.0,0.0,0.351229,0.979909,0.207523,0.546399,2,strange,random,,,
0.81838,0.560762,0.150407,0.758248,0.0,1.0,0.0,0.0,1.0,0.0,0.565112,0.068277,0.703825,0.242366,1,warm,random,,,
0.461366,0.815854,0.069816,0.093938,0,0,1,0,1,0,0.201556,0.89412,0.215682,0.205255,3,lonely,controlled_contrast,humid_night,humid_night_035,weird_high
0.926993,0.674858,3.6e-05,0.177463,1.0,1.0,0.0,0.0,0.0,0.0,0.261254,0.665114,0.516142,0.467133,1,warm,random,,,
0.780416,0.150093,0.384826,0.965293,0.0,1.0,0.0,1.0,1.0,0.0,0.424738,0.213104,0.103414,0.052245,0,quiet,random,,,
0.032681,0.86773,0.702326,0.102701,1.0,0.0,1.0,1.0,1.0,0.0,0.585245,0.540584,0.310624,0.338607,0,quiet,random,,,
0.110423,0.308694,0.094885,0.162049,0.0,0.0,0.0,0.0,1.0,0.0,0.088657,0.690854,0.207268,0.140143,3,lonely,random,,,
0.528954,0.25937,0.047011,0.200406,1,0,0,0,0,0,0.880261,0.201563,0.19803,0.189476,0,quiet,controlled_contrast,neutral_weather,neutral_weather_004,calm_high
